Feature	Name	Rank	Ranking	Diff
PF09195.11	Endonuc-BglII	9934	Enrichment	-0.0061070672830343745
PF12872.7	OST-HTH	9935	Enrichment	-0.015766966811927463
PF17908.1	APAF1_C	9936	Enrichment	0.0015692241850733483
PF03073.15	TspO_MBR	9937	Enrichment	0.013237640095149772
PF08173.11	YbgT_YccB	9938	Enrichment	-0.007494007850649707
PF10134.9	RPA	9939	Enrichment	-0.001307686820894438
PF10417.9	1-cysPrx_C	9940	Enrichment	0.0072585110032505895
PF14013.6	MT0933_antitox	9941	Enrichment	0.007137365990405771
PF04115.12	Ureidogly_lyase	9942	Enrichment	-0.025057770320377593
PF05655.11	AvrD	9943	Enrichment	-0.003687563615284198
PF12973.7	Cupin_7	9944	Enrichment	-0.00679883927226943
PF07876.12	Dabb	9945	Enrichment	0.007353615499315624
PF00058.17	Ldl_recept_b	9946	Enrichment	-0.004365749247938554
PF00386.21	C1q	9947	Enrichment	-0.002601787285208195
PF00550.25	PP-binding	9948	Enrichment	0.0027818065099030065
PF01096.18	TFIIS_C	9949	Enrichment	-0.004978267490452756
PF02839.14	CBM_5_12	9950	Enrichment	0.012586627175656867
PF05575.11	V_cholerae_RfbT	9951	Enrichment	0.007362673070369398
PF07730.13	HisKA_3	9952	Enrichment	0.17989694748533536
PF09493.10	DUF2389	9953	Enrichment	-0.002601787285208195
PF10460.9	Peptidase_M30	9954	Enrichment	-0.002730857672725049
PF12769.7	PNTB_4TM	9955	Enrichment	-0.012268479992391557
PF14527.6	LAGLIDADG_WhiA	9956	Enrichment	0.005125453020077234
PF16918.5	PknG_TPR	9957	Enrichment	0.01981796546574599
PF17164.4	DUF5122	9958	Enrichment	-0.005752689815553887
PF13234.6	rRNA_proc-arch	9959	Enrichment	-0.00502129095295837
PF12810.7	Gly_rich	9960	Enrichment	-0.003859657465306674
PF13860.6	FlgD_ig	9961	Enrichment	0.00845977136426268
PF01436.21	NHL	9962	Enrichment	-0.016676120506454062
PF12229.8	PG_binding_4	9963	Enrichment	-0.014471734151231999
PF16197.5	KAsynt_C_assoc	9964	Enrichment	-0.04399488700113996
PF16561.5	AMPK1_CBM	9965	Enrichment	-2.9097447010378863e-4
PF17482.2	Phage_sheath_1C	9966	Enrichment	-0.020226688359549327
PF01900.19	RNase_P_Rpp14	9967	Enrichment	-0.00510733787796961
PF06080.12	DUF938	9968	Enrichment	0.0194386796778675
PF15609.6	PRTase_2	9969	Enrichment	-0.0075698650082254015
PF00886.19	Ribosomal_S16	9970	Enrichment	-0.010811343249109207
PF13364.6	BetaGal_dom4_5	9971	Enrichment	-0.004451796172949787
PF03136.15	Pup_ligase	9972	Enrichment	0.018046078128343496
PF00291.25	PALP	9973	Enrichment	-0.02477811781409134
PF07009.11	NusG_II	9974	Enrichment	-0.00739777115820292
PF13884.6	Peptidase_S74	9975	Enrichment	-0.015772627793836105
PF16483.5	Glyco_hydro_64	9976	Enrichment	6.22708009949742e-4
PF09377.10	SBDS_C	9977	Enrichment	-0.005193384802980851
PF05157.15	T2SSE_N	9978	Enrichment	-0.10219657420018802
PF08980.10	DUF1883	9979	Enrichment	-0.004021561547893605
PF02153.17	PDH	9980	Enrichment	0.009579513585790456
PF12282.8	H_kinase_N	9981	Enrichment	-0.00630180506069139
PF11066.8	DUF2867	9982	Enrichment	-0.007176992863766163
PF13813.6	MBOAT_2	9983	Enrichment	-0.0032063801530503033
PF16587.5	DUF5061	9984	Enrichment	0.005482094880321184
PF12642.7	TpcC	9985	Enrichment	0.010706048985608653
PF00203.21	Ribosomal_S19	9986	Enrichment	-0.0066131590656662576
PF01443.18	Viral_helicase1	9987	Enrichment	0.1125833438061501
PF00036.32	EF-hand_1	9988	Enrichment	0.03603781083036406
PF00813.20	FliP	9989	Enrichment	0.011474810328801155
PF04191.13	PEMT	9990	Enrichment	0.10492177089100463
PF07077.11	DUF1345	9991	Enrichment	-0.011218933946530896
PF07366.12	SnoaL	9992	Enrichment	0.050825427772097864
PF10105.9	DUF2344	9993	Enrichment	0.006707131365349582
PF11716.8	MDMPI_N	9994	Enrichment	-0.017392800816087184
PF11761.8	CbiG_mid	9995	Enrichment	-0.0054515255780145586
PF04989.12	CmcI	9996	Enrichment	0.016175689705730828
PF01142.18	TruD	9997	Enrichment	-0.014377761851548654
PF03308.16	MeaB	9998	Enrichment	-0.028491721946155124
PF05719.11	GPP34	9999	Enrichment	-0.006752419220618658
PF11625.8	DUF3253	10000	Enrichment	0.0047076725552200535
PF01738.18	DLH	10001	Enrichment	0.0012408872343723232
PF01883.19	FeS_assembly_P	10002	Enrichment	-0.009074553999540269
PF02415.17	Chlam_PMP	10003	Enrichment	0.0029131412901830652
PF04008.14	Adenosine_kin	10004	Enrichment	0.005330380565169782
PF05420.11	BCSC_C	10005	Enrichment	0.012338676168058713
PF06772.11	LtrA	10006	Enrichment	-0.012960251981626758
PF09412.10	XendoU	10007	Enrichment	0.0029131412901830652
PF15535.6	Ntox37	10008	Enrichment	0.0029131412901830652
PF15610.6	PRTase_3	10009	Enrichment	0.0029131412901830652
PF17270.2	DUF5336	10010	Enrichment	-0.005924783665576361
PF10939.8	DUF2631	10011	Enrichment	0.0033965891451804113
PF09601.10	DUF2459	10012	Enrichment	0.00865111255277451
PF00868.20	Transglut_N	10013	Enrichment	0.001870388422612679
PF02676.14	TYW3	10014	Enrichment	0.001870388422612679
PF08923.10	MAPKK1_Int	10015	Enrichment	0.001870388422612679
PF11827.8	DUF3347	10016	Enrichment	0.001870388422612679
PF17385.2	LBP_M	10017	Enrichment	0.001870388422612679
PF17411.2	SmaI	10018	Enrichment	0.001870388422612679
PF18470.1	Cas9_a	10019	Enrichment	0.001870388422612679
PF00457.17	Glyco_hydro_11	10020	Enrichment	0.005912329505377366
PF03712.15	Cu2_monoox_C	10021	Enrichment	0.0018273649601070604
PF06378.11	DUF1071	10022	Enrichment	0.0018273649601070604
PF03935.15	SKN1	10023	Enrichment	1.80019224694572e-4
PF02628.15	COX15-CtaA	10024	Enrichment	-0.011400085367607171
PF17758.1	Prot_ATP_OB_N	10025	Enrichment	0.007297005680229243
PF00622.28	SPRY	10026	Enrichment	7.846120925366741e-4
PF12650.7	DUF3784	10027	Enrichment	7.846120925366741e-4
PF15523.6	Ntox16	10028	Enrichment	7.846120925366741e-4
PF17897.1	VCPO_N	10029	Enrichment	7.846120925366741e-4
PF02498.17	Bro-N	10030	Enrichment	-0.052261052784127515
PF01734.22	Patatin	10031	Enrichment	-0.07729731137325224
PF07931.12	CPT	10032	Enrichment	0.026783237606129273
PF11209.8	DUF2993	10033	Enrichment	0.014917819525632342
PF01903.17	CbiX	10034	Enrichment	0.012234514100939897
PF10618.9	Tail_tube	10035	Enrichment	-0.010149008365799066
PF00211.20	Guanylate_cyc	10036	Enrichment	0.11302037160949663
PF14072.6	DndB	10037	Enrichment	0.024775853421327626
PF17892.1	Cadherin_5	10038	Enrichment	-0.00895227679031374
PF02622.15	DUF179	10039	Enrichment	0.009993897461502477
PF04378.13	RsmJ	10040	Enrichment	-0.0076774236644895355
PF07953.12	Toxin_R_bind_N	10041	Enrichment	-3.011642375393298e-4
PF04993.13	TfoX_N	10042	Enrichment	0.0028938939516937046
PF02786.17	CPSase_L_D2	10043	Enrichment	0.08969259736039703
PF14853.6	Fis1_TPR_C	10044	Enrichment	-0.03253932401082832
PF06185.12	YecM	10045	Enrichment	0.002655000515149353
PF12305.8	DUF3630	10046	Enrichment	0.002655000515149353
PF16798.5	DUF5069	10047	Enrichment	-0.004031751315329145
PF01636.23	APH	10048	Enrichment	0.05689513257453527
PF00697.22	PRAI	10049	Enrichment	-0.013401808570500218
PF01370.21	Epimerase	10050	Enrichment	0.4514746291773797
PF01535.20	PPR	10051	Enrichment	-0.030188884322363482
PF01683.18	EB	10052	Enrichment	-0.0011718232550872415
PF02114.16	Phosducin	10053	Enrichment	-0.002257599585163246
PF02388.16	FemAB	10054	Enrichment	-0.01131517063897769
PF02610.15	Arabinose_Isome	10055	Enrichment	0.0016326271824500527
PF02870.15	Methyltransf_1N	10056	Enrichment	0.004313668214379118
PF03568.17	Peptidase_C50	10057	Enrichment	-0.0011718232550872415
PF03629.18	SASA	10058	Enrichment	-0.0146868514637601
PF03785.14	Peptidase_C25_C	10059	Enrichment	-0.0011718232550872415
PF03962.15	Mnd1	10060	Enrichment	-0.0011718232550872415
PF04151.15	PPC	10061	Enrichment	-0.054852650301900174
PF04765.13	DUF616	10062	Enrichment	-0.002730857672725049
PF05004.13	IFRD	10063	Enrichment	-0.0011718232550872415
PF05150.12	Legionella_OMP	10064	Enrichment	0.0015262007225677332
PF05785.12	CNF1	10065	Enrichment	-0.00334337591523925
PF06032.12	DUF917	10066	Enrichment	-0.014828376011475936
PF06110.11	DUF953	10067	Enrichment	-0.0011718232550872415
PF06628.12	Catalase-rel	10068	Enrichment	0.0227424287197463
PF06818.15	Fez1	10069	Enrichment	-0.0011718232550872415
PF07302.11	AroM	10070	Enrichment	0.009448178805510174
PF07408.11	DUF1507	10071	Enrichment	-0.0011718232550872415
PF07643.11	DUF1598	10072	Enrichment	-0.0011718232550872415
PF07757.13	AdoMet_MTase	10073	Enrichment	-0.0016450813426490442
PF07796.11	DUF1638	10074	Enrichment	-0.08948880201168655
PF07926.12	TPR_MLP1_2	10075	Enrichment	-0.0011718232550872415
PF08148.12	DSHCT	10076	Enrichment	0.007727240305285432
PF08830.10	DUF1806	10077	Enrichment	-0.0011718232550872415
PF08883.11	DOPA_dioxygen	10078	Enrichment	-0.0036468045455420317
PF08890.11	Phage_TAC_5	10079	Enrichment	-0.0011718232550872415
PF08974.10	DUF1877	10080	Enrichment	0.009050777875524066
PF09223.11	ZinT	10081	Enrichment	-0.0013235375702386337
PF09274.10	ParG	10082	Enrichment	-0.0011718232550872415
PF09400.10	DUF2002	10083	Enrichment	-0.0011718232550872415
PF09524.10	Phg_2220_C	10084	Enrichment	-0.0011718232550872415
PF09621.10	LcrR	10085	Enrichment	-0.0011718232550872415
PF09983.9	DUF2220	10086	Enrichment	-0.0029278598431455027
PF10174.9	Cast	10087	Enrichment	-0.0011718232550872415
PF10313.9	DUF2415	10088	Enrichment	-0.0011718232550872415
PF10702.9	DUF2507	10089	Enrichment	-0.0011718232550872415
PF11022.8	ATP19	10090	Enrichment	-0.0011718232550872415
PF11062.8	DUF2863	10091	Enrichment	0.007038864905195535
PF11572.8	DUF3234	10092	Enrichment	-0.0011718232550872415
PF11650.8	P22_Tail-4	10093	Enrichment	-0.0011718232550872415
PF11660.8	DUF3262	10094	Enrichment	-0.003859657465306674
PF12330.8	Haspin_kinase	10095	Enrichment	-0.0011718232550872415
PF13045.6	DUF3905	10096	Enrichment	-0.0011718232550872415
PF13207.6	AAA_17	10097	Enrichment	0.020936575490891896
PF13227.6	DUF4035	10098	Enrichment	-0.0011718232550872415
PF13791.6	Sigma_reg_C	10099	Enrichment	-0.0011718232550872415
PF13861.6	FLgD_tudor	10100	Enrichment	0.017138056630198628
PF13942.6	Lipoprotein_20	10101	Enrichment	-0.0011718232550872415
PF13988.6	DUF4225	10102	Enrichment	-0.002257599585163246
PF14199.6	DUF4317	10103	Enrichment	-0.0011718232550872415
PF14287.6	DUF4368	10104	Enrichment	-0.0011718232550872415
PF14446.6	Prok-RING_1	10105	Enrichment	-0.002257599585163246
PF14463.6	E1-N	10106	Enrichment	-0.0011718232550872415
PF15283.6	DUF4595	10107	Enrichment	-0.0013337273376741732
PF15537.6	Ntox43	10108	Enrichment	-0.0011718232550872415
PF15636.6	Tox-GHH	10109	Enrichment	-0.0011718232550872415
PF16083.5	Phage_holin_3_3	10110	Enrichment	0.006438800822880331
PF16378.5	DUF4988	10111	Enrichment	-0.0011718232550872415
PF16407.5	PKD_2	10112	Enrichment	-0.0011718232550872415
PF17394.2	KleE	10113	Enrichment	-0.0026878342102194305
PF17780.1	OCRE	10114	Enrichment	-0.0011718232550872415
PF18201.1	PIH1_CS	10115	Enrichment	-0.00334337591523925
PF18479.1	PIN_11	10116	Enrichment	-0.0011718232550872415
PF18602.1	Rap1a	10117	Enrichment	0.002837284132607365
PF18834.1	LPD22	10118	Enrichment	-0.0026878342102194305
PF02156.15	Glyco_hydro_26	10119	Enrichment	0.016487043710705723
PF03433.13	EspA	10120	Enrichment	-0.00121484671759286
PF10720.9	DUF2515	10121	Enrichment	-0.00121484671759286
PF11268.8	DUF3071	10122	Enrichment	0.006244063045223333
PF01473.20	CW_binding_1	10123	Enrichment	-0.00810652609316391
PF10676.9	gerPA	10124	Enrichment	-1.2907038751685564e-4
PF14192.6	DUF4314	10125	Enrichment	-1.2907038751685564e-4
PF04724.13	Glyco_transf_17	10126	Enrichment	-0.0049454337953826755
PF02522.14	Antibiotic_NAT	10127	Enrichment	-0.003183736225415762
PF08889.11	WbqC	10128	Enrichment	0.008220877927718306
PF04295.13	GD_AH_C	10129	Enrichment	0.06290369877235946
PF08819.11	DUF1802	10130	Enrichment	0.00400910738769461
PF07717.16	OB_NTP_bind	10131	Enrichment	0.011835980974572058
PF12772.7	GHBP	10132	Enrichment	-0.002730857672725049
PF00352.21	TBP	10133	Enrichment	-0.001399394727814321
PF13693.6	HTH_35	10134	Enrichment	0.008372592242869722
PF16477.5	DUF5054	10135	Enrichment	0.0011820130225227814
PF14493.6	HTH_40	10136	Enrichment	-0.0017866058903649035
PF01288.20	HPPK	10137	Enrichment	0.008075956790857375
PF01314.18	AFOR_C	10138	Enrichment	-0.05319737919181561
PF04250.13	DUF429	10139	Enrichment	-0.0070479224762493575
PF07916.11	TraG_N	10140	Enrichment	0.0027059493523270417
PF12345.8	DUF3641	10141	Enrichment	0.003427158447487033
PF14278.6	TetR_C_8	10142	Enrichment	0.012275273170682
PF02021.17	UPF0102	10143	Enrichment	0.011112507486648604
PF04299.12	FMN_bind_2	10144	Enrichment	0.0037090753465370274
PF11762.8	Arabinose_Iso_C	10145	Enrichment	-8.072560201712112e-4
PF02441.19	Flavoprotein	10146	Enrichment	0.04230904658874879
PF02909.17	TetR_C_1	10147	Enrichment	0.0731013915825729
PF03169.15	OPT	10148	Enrichment	-0.0022700537453622383
PF07155.12	ECF-ribofla_trS	10149	Enrichment	0.003664919687649669
PF07409.12	GP46	10150	Enrichment	-0.010794360303383342
PF08906.11	DUF1851	10151	Enrichment	0.003933250230118923
PF13809.6	Tubulin_2	10152	Enrichment	0.011705778390673417
PF02730.15	AFOR_N	10153	Enrichment	-0.05202555593672836
PF07511.11	DUF1525	10154	Enrichment	0.0044065083176807185
PF00545.20	Ribonuclease	10155	Enrichment	-3.4871648557183166e-4
PF13455.6	MUG113	10156	Enrichment	0.0022530707996363253
PF16326.5	ABC_tran_CTD	10157	Enrichment	0.014059614668283427
PF05144.14	Phage_CRI	10158	Enrichment	0.0053530244928043265
PF12679.7	ABC2_membrane_2	10159	Enrichment	-0.030767436673425852
PF14080.6	DUF4261	10160	Enrichment	-0.006117257050469917
PF14261.6	DUF4351	10161	Enrichment	-0.01374259968139993
PF18733.1	HEPN_LA2681	10162	Enrichment	-0.002816904597736286
PF02683.15	DsbD	10163	Enrichment	-0.06839485122373445
PF04983.18	RNA_pol_Rpb1_3	10164	Enrichment	0.009915775911163327
PF08531.10	Bac_rhamnosid_N	10165	Enrichment	0.046610260642929044
PF18844.1	baeRF_family2	10166	Enrichment	-8.831131777469053e-4
PF16554.5	OAM_dimer	10167	Enrichment	-0.004988457257888292
PF06103.11	DUF948	10168	Enrichment	0.013100644332960848
PF05100.12	Phage_tail_L	10169	Enrichment	-0.008331833173127547
PF02342.18	TerD	10170	Enrichment	0.03178754561336172
PF12968.7	DUF3856	10171	Enrichment	-0.010755865626404626
PF16930.5	Porin_5	10172	Enrichment	0.01245755678814002
PF04212.18	MIT	10173	Enrichment	-0.07462985669790398
PF09565.10	RE_NgoFVII	10174	Enrichment	0.003310542220169174
PF01016.19	Ribosomal_L27	10175	Enrichment	0.005105073485206162
PF09286.11	Pro-kuma_activ	10176	Enrichment	-0.011259693016273054
PF05763.12	DUF835	10177	Enrichment	1.0189767435539454e-5
PF00701.22	DHDPS	10178	Enrichment	0.04566714105695047
PF02979.16	NHase_alpha	10179	Enrichment	0.01876275843797659
PF06942.12	GlpM	10180	Enrichment	-0.002816904597736286
PF10300.9	DUF3808	10181	Enrichment	-0.002816904597736286
PF05643.11	DUF799	10182	Enrichment	0.008544686092892176
PF11198.8	DUF2857	10183	Enrichment	0.008888873792937138
PF01612.20	DNA_pol_A_exo1	10184	Enrichment	-0.021837803810746736
PF00596.21	Aldolase_II	10185	Enrichment	0.05565650973292602
PF00067.22	p450	10186	Enrichment	-0.038221817650715195
PF06897.12	DUF1269	10187	Enrichment	-0.02076334944448785
PF09888.9	DUF2115	10188	Enrichment	0.01713466004105344
PF18073.1	Rubredoxin_2	10189	Enrichment	0.017175419110795564
PF12775.7	AAA_7	10190	Enrichment	-0.023085484223409503
PF13018.6	ESPR	10191	Enrichment	-0.06448990590315873
PF00702.26	Hydrolase	10192	Enrichment	0.19713916618265337
PF16565.5	MIT_C	10193	Enrichment	0.0017945312650369805
PF03552.14	Cellulose_synt	10194	Enrichment	0.015966233375111383
PF07784.11	DUF1622	10195	Enrichment	-0.012826652808582945
PF08924.11	DUF1906	10196	Enrichment	0.018916737145891427
PF02433.15	FixO	10197	Enrichment	0.024703392852897132
PF02080.21	TrkA_C	10198	Enrichment	-0.022455983035169602
PF08751.11	TrwC	10199	Enrichment	0.02681607130119934
PF02378.18	PTS_EIIC	10200	Enrichment	0.04394846694948934
PF04219.12	DUF413	10201	Enrichment	-0.002859928060241903
PF01313.19	Bac_export_3	10202	Enrichment	-0.015992273891891062
PF13776.6	DUF4172	10203	Enrichment	0.001048413849479013
PF07678.14	TED_complement	10204	Enrichment	0.009246647849562806
PF11796.8	DUF3323	10205	Enrichment	0.005406237722745483
PF12850.7	Metallophos_2	10206	Enrichment	-0.021064513682026664
PF07277.11	SapC	10207	Enrichment	-0.009409684128531437
PF12236.8	Head-tail_con	10208	Enrichment	0.010372051052999251
PF05658.14	YadA_head	10209	Enrichment	0.047517149944692194
PF12819.7	Malectin_like	10210	Enrichment	0.0028701178276774467
PF03239.14	FTR1	10211	Enrichment	-0.01801437662965516
PF18133.1	HydF_tetramer	10212	Enrichment	-0.0029889984477587603
PF03748.14	FliL	10213	Enrichment	-0.01743922086773797
PF03990.14	DUF348	10214	Enrichment	-0.011300452086015225
PF06296.12	RelE	10215	Enrichment	0.019582468618346782
PF06890.12	Phage_Mu_Gp45	10216	Enrichment	-0.010837383765888962
PF09233.11	Endonuc-EcoRV	10217	Enrichment	0.0018273649601070604
PF10795.9	DUF2607	10218	Enrichment	0.0018273649601070604
PF00312.22	Ribosomal_S15	10219	Enrichment	-0.009586306764080843
PF13704.6	Glyco_tranf_2_4	10220	Enrichment	-0.005636073588236146
PF03388.13	Lectin_leg-like	10221	Enrichment	7.415886300310565e-4
PF04242.13	DUF424	10222	Enrichment	0.003267518757663554
PF12793.7	SgrR_N	10223	Enrichment	-0.006461444750514866
PF13283.6	NfrA_C	10224	Enrichment	0.004320461392669478
PF14410.6	GH-E	10225	Enrichment	-0.00294597498525314
PF18165.1	pP_pnuc_1	10226	Enrichment	-0.002902951522747523
PF08758.11	Cadherin_pro	10227	Enrichment	0.0016982945725902057
PF09015.10	NgoMIV_restric	10228	Enrichment	0.00465445932527889
PF18823.1	InPase	10229	Enrichment	0.00465445932527889
PF07298.11	NnrU	10230	Enrichment	-0.006827144181812628
PF13190.6	PDGLE	10231	Enrichment	0.0028146402049728375
PF14529.6	Exo_endo_phos_2	10232	Enrichment	-0.0018601986551771352
PF16331.5	TolA_bind_tri	10233	Enrichment	0.011248371052455797
PF02225.22	PA	10234	Enrichment	-0.010712842163899006
PF10759.9	DUF2587	10235	Enrichment	0.005406237722745483
PF16656.5	Pur_ac_phosph_N	10236	Enrichment	0.0027919962773382823
PF04472.12	SepF	10237	Enrichment	0.0064037027350467846
PF07073.12	ROF	10238	Enrichment	-0.00294597498525314
PF10756.9	bPH_6	10239	Enrichment	-0.0282550929023741
PF12151.8	MVL	10240	Enrichment	-0.0029889984477587603
PF01947.16	DUF98	10241	Enrichment	-0.004464250333148789
PF10882.8	bPH_5	10242	Enrichment	0.003482636070191645
PF10602.9	RPN7	10243	Enrichment	-0.016577619421243854
PF09360.10	zf-CDGSH	10244	Enrichment	0.0018986933321558375
PF11937.8	DUF3455	10245	Enrichment	-0.016407789963984842
PF14332.6	DUF4388	10246	Enrichment	-0.016610453116313935
PF03632.15	Glyco_hydro_65m	10247	Enrichment	0.010476213120118122
PF03806.13	ABG_transport	10248	Enrichment	0.012918360715502814
PF04116.13	FA_hydroxylase	10249	Enrichment	-0.053109067874040905
PF00091.25	Tubulin	10250	Enrichment	1.1888062008136302e-4
PF00313.22	CSD	10251	Enrichment	-0.006169338084029308
PF00668.20	Condensation	10252	Enrichment	-0.03527471046908026
PF02836.17	Glyco_hydro_2_C	10253	Enrichment	-0.015174828104284388
PF02911.18	Formyl_trans_C	10254	Enrichment	0.009941816427943007
PF04586.17	Peptidase_S78	10255	Enrichment	0.017998525880310978
PF07943.13	PBP5_C	10256	Enrichment	0.006734304078511055
PF11296.8	DUF3097	10257	Enrichment	0.004976003097689308
PF14014.6	DUF4230	10258	Enrichment	0.00239685974011564
PF16137.5	DUF4845	10259	Enrichment	-0.009174187281132284
PF16911.5	PapA_C	10260	Enrichment	0.010716238753044185
PF09265.10	Cytokin-bind	10261	Enrichment	-0.0029889984477587603
PF01702.18	TGT	10262	Enrichment	-0.011640111000533193
PF04308.12	RNaseH_like	10263	Enrichment	0.001483177260062113
PF07914.11	DUF1679	10264	Enrichment	0.0022304268720018117
PF02286.15	Dehydratase_LU	10265	Enrichment	0.00618066004784662
PF14689.6	SPOB_a	10266	Enrichment	-0.015451084021425698
PF09661.10	DUF2398	10267	Enrichment	0.009845579735496282
PF09419.10	PGP_phosphatase	10268	Enrichment	0.002708213745090511
PF15579.6	Imm52	10269	Enrichment	-0.015793007328707177
PF03079.14	ARD	10270	Enrichment	0.012584362782893432
PF13801.6	Metal_resist	10271	Enrichment	0.019180538902833777
PF00795.22	CN_hydrolase	10272	Enrichment	0.053955950767572425
PF13707.6	RloB	10273	Enrichment	-0.011525759165978852
PF04657.13	DMT_YdcZ	10274	Enrichment	-0.007670630486199093
PF12852.7	Cupin_6	10275	Enrichment	0.08928500666297556
PF17928.1	TetR_C_22	10276	Enrichment	0.014518154202882827
PF06748.12	DUF1217	10277	Enrichment	-0.011530287951505791
PF12169.8	DNA_pol3_gamma3	10278	Enrichment	0.007248321235814981
PF13530.6	SCP2_2	10279	Enrichment	-0.008420144490902226
PF01154.17	HMG_CoA_synt_N	10280	Enrichment	0.0037713461475319815
PF13486.6	Dehalogenase	10281	Enrichment	-0.01110571430835821
PF01507.19	PAPS_reduct	10282	Enrichment	0.02506116690952287
PF07130.12	YebG	10283	Enrichment	-0.0030750453727699974
PF14344.6	DUF4397	10284	Enrichment	0.0039004165350488423
PF17263.2	DUF5329	10285	Enrichment	-0.0030750453727699974
PF18551.1	TackOD1	10286	Enrichment	-0.0042038451653516225
PF02734.17	Dak2	10287	Enrichment	0.02738669827758966
PF03837.14	RecT	10288	Enrichment	-0.012558322266113711
PF05860.13	Haemagg_act	10289	Enrichment	0.04519954395129744
PF11445.8	DUF2894	10290	Enrichment	-0.005914593898140821
PF07364.12	DUF1485	10291	Enrichment	-0.028274340240863505
PF00728.22	Glyco_hydro_20	10292	Enrichment	0.009380247022606564
PF04095.16	NAPRTase	10293	Enrichment	0.019692291667374295
PF01941.19	AdoMet_Synthase	10294	Enrichment	-0.02268468670427823
PF00467.29	KOW	10295	Enrichment	0.011386499011026507
PF00547.18	Urease_gamma	10296	Enrichment	-0.003985331263678338
