locusId	Feature
H16_RS21480	PF01118.24
H16_RS01070	PF01118.24
H16_RS20430	PF01118.24
H16_RS21705	PF01118.24
H16_RS09010	PF01118.24
H16_RS13035	PF02774.18
H16_RS03790	PF02403.22
H16_RS11195	PF06821.13
H16_RS31310	PF06821.13
H16_RS24565	PF06821.13
H16_RS27370	PF06821.13
H16_RS06515	PF06821.13
H16_RS27610	PF06821.13
H16_RS22370	PF06821.13
H16_RS09765	PF06821.13
H16_RS18385	PF00856.28
H16_RS25910	PF08450.12
H16_RS15015	PF08450.12
H16_RS20475	PF08450.12
H16_RS23970	PF08450.12
H16_RS22865	PF08450.12
H16_RS16645	PF01488.20
H16_RS18340	PF01488.20
H16_RS15775	PF01488.20
H16_RS10020	PF01488.20
H16_RS27000	PF01488.20
H16_RS15775	PF08501.11
H16_RS19975	PF03865.13
H16_RS34535	PF03865.13
H16_RS19620	PF03865.13
H16_RS06335	PF03865.13
H16_RS14120	PF00464.19
H16_RS16295	PF02491.20
PHG343	PF04917.12
H16_RS13360	PF00158.26
H16_RS21415	PF00158.26
H16_RS11655	PF00158.26
H16_RS30315	PF00158.26
H16_RS03605	PF00158.26
H16_RS30425	PF00158.26
H16_RS03420	PF00158.26
H16_RS01460	PF00158.26
PHG246	PF00158.26
H16_RS30430	PF00158.26
H16_RS09495	PF00158.26
H16_RS31550	PF00158.26
PHG019	PF00158.26
H16_RS28545	PF00158.26
H16_RS26000	PF00158.26
H16_RS24040	PF00158.26
H16_RS16125	PF00158.26
H16_RS19695	PF00158.26
H16_RS19440	PF00158.26
H16_RS25610	PF00158.26
H16_RS15215	PF00158.26
H16_RS11240	PF00158.26
H16_RS05555	PF00158.26
H16_RS01560	PF00158.26
H16_RS03220	PF00158.26
H16_RS10405	PF00158.26
H16_RS30810	PF00158.26
H16_RS26785	PF00158.26
H16_RS19555	PF00158.26
H16_RS12605	PF00158.26
H16_RS02455	PF00158.26
H16_RS07370	PF00158.26
H16_RS00970	PF00158.26
H16_RS12025	PF00158.26
H16_RS11655	PF14532.6
H16_RS31550	PF14532.6
H16_RS16125	PF14532.6
H16_RS03420	PF14532.6
H16_RS30315	PF14532.6
H16_RS01460	PF14532.6
H16_RS03605	PF14532.6
H16_RS21415	PF14532.6
H16_RS19440	PF14532.6
PHG246	PF14532.6
H16_RS09495	PF14532.6
H16_RS30425	PF14532.6
H16_RS26000	PF14532.6
H16_RS13360	PF14532.6
H16_RS28545	PF14532.6
H16_RS19695	PF14532.6
PHG019	PF14532.6
H16_RS24040	PF14532.6
H16_RS30430	PF14532.6
H16_RS01900	PF00309.20
H16_RS01900	PF04963.13
H16_RS01900	PF04552.13
H16_RS12765	PF07638.11
H16_RS05445	PF07638.11
H16_RS27360	PF07638.11
H16_RS13580	PF04546.13
H16_RS08090	PF04546.13
H16_RS13580	PF03979.14
H16_RS08090	PF03979.14
H16_RS13580	PF00140.20
H16_RS08090	PF00140.20
H16_RS01740	PF00140.20
H16_RS11860	PF00140.20
H16_RS13580	PF04542.14
H16_RS11860	PF04542.14
H16_RS12765	PF04542.14
H16_RS01740	PF04542.14
H16_RS08090	PF04542.14
H16_RS20015	PF04542.14
H16_RS14570	PF04542.14
H16_RS05445	PF04542.14
H16_RS30735	PF04542.14
H16_RS17195	PF04542.14
H16_RS27360	PF04542.14
H16_RS05140	PF04542.14
H16_RS08090	PF04539.16
H16_RS13580	PF04539.16
H16_RS11860	PF04539.16
H16_RS20015	PF04539.16
H16_RS08090	PF04545.16
H16_RS13580	PF04545.16
H16_RS11860	PF04545.16
H16_RS20015	PF04545.16
H16_RS01740	PF04545.16
H16_RS05445	PF04545.16
H16_RS12765	PF04545.16
H16_RS17195	PF04545.16
H16_RS14570	PF04545.16
H16_RS05140	PF04545.16
H16_RS27360	PF04545.16
H16_RS20710	PF04545.16
H16_RS28595	PF04545.16
H16_RS06415	PF04545.16
H16_RS12765	PF08281.12
H16_RS05140	PF08281.12
H16_RS17195	PF08281.12
H16_RS14570	PF08281.12
H16_RS27360	PF08281.12
H16_RS05445	PF08281.12
H16_RS30735	PF08281.12
H16_RS20710	PF08281.12
H16_RS15170	PF08281.12
H16_RS30360	PF08281.12
PHG266	PF08281.12
H16_RS30185	PF08281.12
H16_RS20015	PF08281.12
H16_RS33755	PF08281.12
H16_RS06415	PF08281.12
H16_RS18530	PF08281.12
H16_RS14840	PF04402.14
H16_RS24675	PF04954.13
H16_RS31365	PF02146.17
H16_RS11730	PF02146.17
H16_RS01285	PF01380.22
H16_RS01550	PF01380.22
H16_RS01920	PF01380.22
H16_RS05845	PF01380.22
H16_RS24095	PF01380.22
H16_RS10495	PF01380.22
H16_RS24805	PF01380.22
H16_RS02030	PF01380.22
H16_RS17850	PF01380.22
PHG074	PF01380.22
H16_RS17850	PF13580.6
PHG074	PF13580.6
H16_RS17135	PF01202.22
H16_RS28305	PF01202.22
H16_RS07005	PF01202.22
H16_RS05855	PF01202.22
H16_RS18845	PF10531.9
H16_RS05245	PF10531.9
H16_RS09250	PF10531.9
H16_RS27225	PF10531.9
H16_RS13280	PF01464.20
H16_RS33615	PF01464.20
H16_RS12305	PF01464.20
H16_RS01220	PF01464.20
PHG353	PF01464.20
H16_RS03480	PF01464.20
H16_RS16165	PF01464.20
H16_RS14240	PF01464.20
PHG355	PF01464.20
H16_RS04005	PF13406.6
H16_RS01220	PF14718.6
H16_RS31350	PF04102.12
H16_RS10290	PF06470.13
H16_RS10290	PF02463.19
H16_RS05615	PF02463.19
H16_RS26570	PF02463.19
H16_RS12025	PF02463.19
H16_RS09630	PF02463.19
H16_RS30980	PF02463.19
H16_RS01965	PF02463.19
H16_RS30630	PF02463.19
H16_RS10405	PF02463.19
PHG168	PF02463.19
H16_RS04490	PF02463.19
H16_RS14745	PF02616.14
H16_RS11545	PF04079.16
H16_RS17390	PF17885.1
H16_RS15680	PF04355.13
H16_RS14725	PF04355.13
H16_RS10155	PF01668.18
H16_RS03725	PF01713.21
H16_RS15300	PF09335.11
H16_RS23405	PF09335.11
H16_RS19390	PF09335.11
H16_RS20295	PF09335.11
H16_RS02165	PF09335.11
PHG186	PF00176.23
H16_RS02780	PF00176.23
PHG176	PF00176.23
PHG314	PF00176.23
H16_RS17020	PF01174.19
H16_RS28190	PF07366.12
H16_RS25415	PF07366.12
H16_RS28190	PF12680.7
H16_RS21735	PF12680.7
H16_RS25415	PF12680.7
H16_RS03450	PF12680.7
H16_RS19850	PF12680.7
H16_RS28700	PF12680.7
H16_RS21965	PF12680.7
H16_RS34315	PF12680.7
H16_RS24235	PF12680.7
H16_RS17400	PF12680.7
H16_RS02760	PF13474.6
H16_RS06190	PF13474.6
H16_RS34315	PF13474.6
H16_RS28190	PF13474.6
H16_RS21965	PF13577.6
H16_RS21955	PF13577.6
H16_RS21850	PF13577.6
H16_RS08120	PF13577.6
H16_RS22730	PF13577.6
H16_RS09780	PF13577.6
H16_RS21190	PF13577.6
H16_RS24310	PF00080.20
H16_RS03015	PF02777.18
H16_RS03015	PF00081.22
H16_RS04150	PF15902.5
H16_RS29945	PF15902.5
H16_RS22075	PF15902.5
H16_RS28510	PF04268.12
H16_RS17805	PF13501.6
H16_RS23985	PF13501.6
H16_RS17800	PF08770.11
H16_RS23985	PF08770.11
H16_RS17615	PF10591.9
H16_RS24005	PF13186.6
H16_RS21070	PF13186.6
H16_RS05740	PF10136.9
H16_RS08065	PF01564.17
H16_RS13170	PF01564.17
H16_RS11030	PF01564.17
H16_RS04720	PF07228.12
H16_RS00770	PF05036.13
H16_RS12990	PF05036.13
H16_RS00655	PF05036.13
H16_RS28180	PF03845.13
H16_RS04525	PF02590.17
H16_RS11735	PF00588.19
H16_RS06035	PF00588.19
H16_RS01665	PF00588.19
H16_RS10180	PF00588.19
H16_RS11735	PF08032.12
H16_RS22240	PF04293.13
H16_RS25465	PF03534.13
H16_RS29730	PF13243.6
H16_RS29730	PF13249.6
H16_RS07280	PF00494.19
H16_RS19770	PF00494.19
H16_RS29725	PF00494.19
H16_RS24265	PF02586.14
H16_RS01785	PF00448.22
H16_RS16145	PF00448.22
H16_RS20005	PF00448.22
H16_RS16145	PF02881.19
H16_RS01785	PF02881.19
H16_RS19145	PF09439.10
H16_RS14930	PF09439.10
H16_RS16145	PF02978.19
PHG335	PF00436.25
H16_RS01975	PF00436.25
H16_RS25480	PF00474.17
H16_RS25410	PF00474.17
H16_RS12575	PF00474.17
H16_RS02215	PF00474.17
H16_RS23070	PF00474.17
H16_RS16930	PF04386.13
H16_RS06220	PF01740.21
H16_RS29880	PF01740.21
H16_RS10115	PF01740.21
H16_RS06780	PF01740.21
H16_RS17070	PF13466.6
PHG330	PF06406.11
H16_RS22080	PF12349.8
H16_RS17140	PF07660.14
H16_RS20475	PF03088.16
H16_RS25910	PF03088.16
H16_RS02830	PF03481.13
H16_RS02830	PF01300.18
PHG072	PF01300.18
PHG096	PF01300.18
H16_RS05960	PF01300.18
H16_RS10065	PF13607.6
H16_RS25895	PF13607.6
H16_RS23385	PF13607.6
H16_RS20770	PF13607.6
H16_RS20600	PF13607.6
H16_RS20675	PF13607.6
H16_RS20540	PF13607.6
H16_RS13985	PF13607.6
H16_RS02710	PF13607.6
H16_RS13095	PF02910.20
H16_RS15135	PF02910.20
H16_RS29905	PF02910.20
H16_RS28690	PF00083.24
H16_RS22430	PF00083.24
H16_RS22685	PF00083.24
H16_RS24620	PF00083.24
H16_RS04565	PF00083.24
H16_RS04255	PF00083.24
H16_RS02670	PF00083.24
H16_RS22775	PF00083.24
H16_RS08105	PF00083.24
H16_RS07255	PF00083.24
H16_RS15340	PF00083.24
H16_RS23120	PF00083.24
H16_RS03435	PF00083.24
H16_RS28325	PF00083.24
H16_RS29070	PF00083.24
H16_RS27525	PF00083.24
H16_RS26235	PF00083.24
PHG386	PF00083.24
H16_RS27985	PF00083.24
H16_RS24755	PF00083.24
H16_RS09460	PF00083.24
H16_RS08615	PF00083.24
H16_RS28095	PF00083.24
H16_RS30155	PF00083.24
H16_RS29045	PF00083.24
H16_RS08465	PF00083.24
H16_RS23880	PF00083.24
H16_RS00290	PF00083.24
H16_RS29250	PF00083.24
H16_RS23730	PF00083.24
H16_RS12050	PF00083.24
H16_RS29120	PF00083.24
H16_RS30175	PF00083.24
H16_RS24915	PF00083.24
H16_RS19535	PF00083.24
H16_RS01970	PF00083.24
H16_RS28605	PF00083.24
H16_RS13705	PF00083.24
H16_RS08450	PF00083.24
H16_RS23710	PF00083.24
H16_RS08695	PF00083.24
H16_RS22600	PF00083.24
H16_RS24465	PF00083.24
H16_RS29995	PF00083.24
H16_RS07960	PF00884.23
H16_RS26345	PF00884.23
H16_RS21145	PF00884.23
H16_RS20315	PF00884.23
H16_RS09020	PF00884.23
H16_RS10925	PF00884.23
H16_RS06780	PF00916.20
H16_RS29880	PF00916.20
H16_RS06220	PF00916.20
H16_RS10115	PF00916.20
H16_RS21875	PF00685.27
H16_RS21875	PF13469.6
H16_RS14075	PF04143.14
H16_RS09045	PF04143.14
H16_RS09900	PF04143.14
H16_RS09895	PF04143.14
H16_RS02530	PF09312.11
H16_RS07445	PF13623.6
H16_RS02530	PF13623.6
H16_RS07445	PF13624.6
H16_RS02530	PF13624.6
H16_RS11875	PF01975.17
H16_RS24080	PF01975.17
H16_RS21695	PF01975.17
H16_RS01715	PF02104.15
H16_RS00030	PF18766.1
PHG186	PF04434.17
H16_RS34350	PF08845.10
H16_RS19655	PF13629.6
H16_RS03550	PF13629.6
H16_RS04880	PF13629.6
H16_RS16220	PF00437.20
H16_RS17680	PF00437.20
H16_RS04885	PF00437.20
H16_RS03520	PF00437.20
H16_RS19665	PF00437.20
PHG359	PF00437.20
H16_RS15480	PF00437.20
H16_RS15475	PF00437.20
PHG348	PF00437.20
H16_RS26570	PF00437.20
H16_RS16220	PF05157.15
H16_RS16225	PF00482.23
H16_RS17685	PF00482.23
H16_RS03510	PF00482.23
H16_RS04890	PF00482.23
PHG347	PF00482.23
H16_RS04895	PF00482.23
H16_RS03515	PF00482.23
H16_RS19675	PF00482.23
H16_RS19670	PF00482.23
H16_RS17635	PF08334.11
H16_RS17645	PF02501.17
H16_RS17655	PF03934.13
H16_RS17660	PF05134.13
H16_RS17665	PF04612.12
H16_RS17670	PF01203.19
H16_RS30540	PF18269.1
PHG366	PF02534.14
H16_RS03270	PF12790.7
H16_RS03235	PF05638.12
H16_RS30830	PF05638.12
H16_RS03200	PF05947.12
H16_RS30820	PF05947.12
H16_RS03195	PF06996.11
H16_RS30815	PF06996.11
H16_RS03275	PF05936.12
H16_RS30760	PF05936.12
H16_RS03095	PF13296.6
H16_RS03245	PF13296.6
H16_RS11125	PF13296.6
H16_RS24420	PF13296.6
H16_RS29230	PF13296.6
H16_RS23000	PF13296.6
H16_RS03225	PF05591.12
H16_RS30840	PF05591.12
H16_RS03540	PF13400.6
H16_RS04860	PF13400.6
H16_RS19690	PF13400.6
H16_RS03535	PF07811.12
H16_RS04905	PF07811.12
H16_RS19645	PF07811.12
H16_RS03530	PF07811.12
H16_RS19690	PF09977.9
H16_RS34475	PF14113.6
H16_RS35440	PF09867.9
H16_RS11725	PF00923.19
H16_RS14730	PF04357.13
H16_RS07775	PF05742.12
H16_RS19870	PF02203.15
H16_RS11455	PF02203.15
H16_RS16975	PF00902.18
H16_RS07815	PF01026.21
H16_RS05835	PF01026.21
H16_RS13570	PF10518.9
H16_RS21390	PF10518.9
H16_RS00160	PF02668.16
H16_RS29795	PF02668.16
H16_RS23770	PF02668.16
H16_RS06270	PF02668.16
H16_RS23930	PF02668.16
H16_RS31270	PF02668.16
H16_RS00165	PF02668.16
H16_RS26370	PF02668.16
H16_RS20860	PF02668.16
H16_RS29830	PF02668.16
H16_RS27160	PF02668.16
H16_RS27155	PF02668.16
H16_RS15935	PF02668.16
H16_RS14835	PF01925.19
H16_RS14955	PF01925.19
H16_RS18255	PF01925.19
H16_RS24120	PF01925.19
H16_RS20895	PF01925.19
H16_RS24640	PF01925.19
H16_RS30690	PF01925.19
H16_RS23050	PF01925.19
H16_RS28090	PF01925.19
H16_RS28140	PF01925.19
H16_RS21475	PF01361.21
H16_RS13775	PF01361.21
H16_RS15880	PF01361.21
H16_RS21475	PF14552.6
H16_RS13775	PF14552.6
H16_RS25470	PF18276.1
H16_RS25465	PF12255.8
H16_RS25465	PF12256.8
PHG352	PF10671.9
H16_RS13835	PF01970.16
H16_RS28980	PF01970.16
H16_RS18580	PF01970.16
PHG079	PF01970.16
PHG080	PF01970.16
H16_RS18575	PF07331.11
H16_RS28985	PF07331.11
H16_RS13830	PF07331.11
H16_RS08895	PF03401.14
H16_RS07725	PF03401.14
H16_RS00690	PF03401.14
PHG403	PF03401.14
H16_RS28260	PF03401.14
H16_RS13855	PF03401.14
H16_RS19165	PF03401.14
H16_RS25905	PF03401.14
H16_RS19740	PF03401.14
H16_RS21410	PF03401.14
H16_RS20495	PF03401.14
H16_RS27835	PF03401.14
H16_RS19760	PF03401.14
H16_RS28610	PF03401.14
PHG392	PF03401.14
H16_RS19370	PF03401.14
PHG402	PF03401.14
H16_RS22255	PF03401.14
H16_RS14855	PF03401.14
H16_RS30060	PF03401.14
H16_RS27690	PF03401.14
H16_RS22560	PF03401.14
H16_RS21160	PF03401.14
H16_RS28770	PF03401.14
H16_RS16375	PF03401.14
H16_RS28420	PF03401.14
H16_RS11915	PF03401.14
H16_RS00155	PF03401.14
H16_RS21380	PF03401.14
H16_RS06930	PF03401.14
H16_RS10355	PF03401.14
H16_RS26425	PF03401.14
H16_RS03075	PF03401.14
H16_RS29270	PF03401.14
H16_RS10655	PF03401.14
H16_RS23665	PF03401.14
H16_RS13820	PF03401.14
H16_RS15210	PF03401.14
H16_RS21285	PF03401.14
H16_RS30865	PF03401.14
H16_RS18225	PF03401.14
H16_RS20705	PF03401.14
H16_RS20565	PF03401.14
H16_RS22215	PF03401.14
H16_RS20480	PF03401.14
H16_RS08340	PF03401.14
H16_RS25945	PF03401.14
H16_RS01660	PF03401.14
H16_RS20420	PF03401.14
H16_RS06225	PF03401.14
H16_RS16705	PF03401.14
H16_RS09425	PF03401.14
H16_RS06750	PF03401.14
H16_RS18990	PF03401.14
H16_RS21510	PF03401.14
H16_RS08195	PF03401.14
H16_RS10770	PF03401.14
H16_RS25955	PF03401.14
H16_RS01300	PF03401.14
H16_RS19805	PF03401.14
H16_RS02925	PF03401.14
H16_RS25145	PF03401.14
H16_RS29315	PF03401.14
H16_RS11510	PF03401.14
H16_RS21280	PF03401.14
H16_RS22840	PF03401.14
H16_RS20840	PF03401.14
H16_RS31330	PF03401.14
H16_RS00425	PF03401.14
H16_RS31125	PF03401.14
H16_RS05540	PF03401.14
H16_RS05515	PF03401.14
H16_RS12090	PF03401.14
H16_RS21790	PF03401.14
H16_RS21130	PF03401.14
H16_RS02785	PF03401.14
H16_RS22205	PF03401.14
H16_RS30230	PF03401.14
H16_RS22120	PF03401.14
H16_RS27830	PF03401.14
H16_RS22605	PF03401.14
H16_RS20300	PF03401.14
H16_RS23280	PF03401.14
H16_RS22955	PF03401.14
H16_RS28740	PF03401.14
H16_RS00480	PF03401.14
H16_RS06150	PF03401.14
H16_RS19055	PF03401.14
H16_RS06425	PF03401.14
H16_RS20740	PF03401.14
H16_RS24150	PF03401.14
H16_RS16830	PF03401.14
H16_RS23370	PF03401.14
H16_RS25930	PF03401.14
H16_RS10735	PF03401.14
H16_RS21140	PF03401.14
H16_RS15980	PF03401.14
H16_RS22440	PF03401.14
H16_RS10380	PF03401.14
H16_RS23365	PF03401.14
H16_RS20700	PF03401.14
H16_RS23705	PF03401.14
H16_RS15915	PF03401.14
H16_RS00365	PF03401.14
H16_RS26250	PF03401.14
H16_RS12930	PF03401.14
H16_RS28750	PF03401.14
H16_RS31050	PF03401.14
H16_RS20735	PF03401.14
PHG400	PF03401.14
H16_RS23960	PF03401.14
H16_RS00460	PF03401.14
H16_RS22470	PF03401.14
H16_RS20155	PF03401.14
H16_RS25555	PF03401.14
H16_RS26810	PF03401.14
H16_RS00960	PF03401.14
H16_RS20595	PF03401.14
H16_RS14280	PF03401.14
H16_RS20255	PF03401.14
H16_RS23300	PF03401.14
H16_RS20400	PF03401.14
H16_RS31280	PF03401.14
H16_RS01985	PF03401.14
H16_RS26340	PF03401.14
H16_RS23910	PF03401.14
H16_RS22990	PF03401.14
PHG396	PF03401.14
H16_RS22360	PF03401.14
H16_RS20590	PF03401.14
H16_RS15925	PF03401.14
H16_RS19375	PF03401.14
H16_RS10705	PF03401.14
H16_RS17100	PF03401.14
H16_RS07435	PF03401.14
H16_RS27485	PF03401.14
H16_RS33685	PF03401.14
H16_RS23780	PF03401.14
H16_RS27795	PF03401.14
H16_RS27955	PF03401.14
H16_RS10820	PF03401.14
H16_RS09390	PF03401.14
H16_RS16885	PF03401.14
H16_RS08870	PF03401.14
H16_RS21755	PF03401.14
H16_RS23925	PF03401.14
H16_RS27495	PF03401.14
H16_RS27965	PF03401.14
H16_RS30875	PF03401.14
H16_RS29470	PF03401.14
H16_RS26075	PF03401.14
H16_RS27825	PF03401.14
H16_RS08560	PF03401.14
H16_RS09615	PF03401.14
H16_RS18570	PF03401.14
PHG382	PF03401.14
H16_RS23355	PF03401.14
H16_RS05970	PF03848.14
H16_RS02965	PF03848.14
H16_RS24015	PF03070.16
H16_RS28130	PF03070.16
H16_RS29210	PF03741.16
H16_RS27325	PF03741.16
H16_RS02715	PF03741.16
H16_RS13455	PF03741.16
H16_RS05100	PF13972.6
H16_RS04240	PF16859.5
H16_RS14320	PF16859.5
H16_RS08300	PF16925.5
H16_RS23240	PF16925.5
H16_RS22535	PF17918.1
H16_RS18620	PF08361.11
H16_RS17590	PF17932.1
H16_RS16395	PF17932.1
H16_RS22305	PF17932.1
H16_RS03030	PF17935.1
H16_RS05705	PF17938.1
H16_RS04605	PF17938.1
H16_RS26685	PF17938.1
H16_RS26685	PF08362.11
H16_RS18660	PF17939.1
H16_RS25030	PF13305.6
H16_RS08600	PF13305.6
H16_RS04240	PF13977.6
H16_RS04175	PF13977.6
H16_RS23240	PF13977.6
H16_RS18620	PF13977.6
H16_RS06095	PF14246.6
H16_RS33715	PF14246.6
H16_RS33730	PF14246.6
H16_RS14320	PF14246.6
H16_RS22305	PF00440.23
H16_RS14320	PF00440.23
H16_RS01040	PF00440.23
H16_RS18620	PF00440.23
H16_RS24255	PF00440.23
H16_RS11290	PF00440.23
H16_RS08300	PF00440.23
H16_RS16395	PF00440.23
H16_RS26685	PF00440.23
H16_RS33725	PF00440.23
H16_RS04240	PF00440.23
H16_RS06095	PF00440.23
H16_RS18335	PF00440.23
H16_RS33715	PF00440.23
H16_RS02085	PF00440.23
H16_RS21740	PF00440.23
H16_RS05705	PF00440.23
H16_RS29465	PF00440.23
H16_RS09820	PF00440.23
H16_RS04605	PF00440.23
H16_RS03030	PF00440.23
H16_RS00275	PF00440.23
H16_RS17590	PF00440.23
H16_RS18660	PF00440.23
H16_RS23800	PF00440.23
H16_RS24550	PF00440.23
H16_RS24455	PF00440.23
H16_RS24560	PF00440.23
H16_RS05100	PF00440.23
H16_RS08610	PF00440.23
H16_RS22535	PF00440.23
H16_RS02265	PF00440.23
H16_RS05690	PF00440.23
H16_RS33710	PF00440.23
H16_RS23240	PF00440.23
H16_RS27085	PF00440.23
H16_RS24205	PF00440.23
H16_RS25030	PF00440.23
H16_RS01020	PF00440.23
H16_RS16010	PF00440.23
H16_RS04175	PF00440.23
H16_RS27265	PF00440.23
H16_RS29200	PF00440.23
H16_RS23350	PF00440.23
H16_RS08600	PF00440.23
H16_RS07095	PF09371.10
H16_RS07095	PF16921.5
H16_RS01205	PF04993.13
H16_RS06640	PF02824.21
H16_RS04745	PF02824.21
H16_RS06365	PF02824.21
H16_RS06650	PF02824.21
H16_RS15530	PF01702.18
H16_RS10310	PF14805.6
H16_RS06800	PF00763.23
H16_RS06800	PF02882.19
H16_RS14405	PF01946.17
H16_RS05685	PF01946.17
H16_RS04250	PF01946.17
H16_RS28195	PF01946.17
H16_RS25810	PF01946.17
H16_RS04170	PF01946.17
H16_RS30935	PF01946.17
H16_RS24220	PF01946.17
H16_RS01145	PF13667.6
H16_RS01145	PF01964.18
H16_RS01625	PF00899.21
H16_RS09320	PF00899.21
H16_RS13955	PF00899.21
PHG306	PF00899.21
H16_RS01160	PF05690.14
H16_RS17010	PF05690.14
H16_RS31155	PF17124.5
H16_RS27170	PF00975.20
H16_RS06515	PF00975.20
H16_RS33620	PF00975.20
H16_RS10825	PF00975.20
H16_RS27995	PF00975.20
H16_RS16030	PF00975.20
H16_RS22370	PF00975.20
H16_RS07140	PF02803.18
H16_RS07175	PF02803.18
H16_RS19730	PF02803.18
H16_RS07590	PF02803.18
H16_RS25550	PF02803.18
H16_RS08575	PF02803.18
H16_RS22070	PF02803.18
H16_RS02280	PF02803.18
H16_RS22040	PF02803.18
H16_RS09410	PF02803.18
H16_RS20650	PF02803.18
H16_RS22525	PF02803.18
H16_RS00820	PF02803.18
H16_RS08540	PF02803.18
H16_RS27580	PF02803.18
H16_RS28245	PF02803.18
H16_RS06405	PF02803.18
H16_RS21680	PF02803.18
H16_RS04165	PF02803.18
H16_RS04335	PF02803.18
H16_RS10745	PF02803.18
H16_RS06440	PF02803.18
H16_RS07140	PF00108.23
H16_RS07175	PF00108.23
H16_RS00820	PF00108.23
H16_RS08540	PF00108.23
H16_RS27580	PF00108.23
H16_RS20650	PF00108.23
H16_RS02280	PF00108.23
H16_RS19730	PF00108.23
H16_RS25550	PF00108.23
H16_RS22070	PF00108.23
H16_RS09410	PF00108.23
H16_RS22525	PF00108.23
H16_RS07590	PF00108.23
H16_RS08575	PF00108.23
H16_RS22040	PF00108.23
H16_RS28245	PF00108.23
PHG232	PF00108.23
H16_RS04165	PF00108.23
H16_RS04335	PF00108.23
H16_RS06405	PF00108.23
H16_RS12795	PF00108.23
H16_RS04315	PF00108.23
H16_RS27050	PF00108.23
H16_RS11965	PF00085.20
H16_RS13935	PF00085.20
H16_RS25075	PF00085.20
H16_RS15815	PF00085.20
H16_RS17780	PF00085.20
H16_RS18490	PF00085.20
H16_RS17235	PF00085.20
H16_RS23535	PF00085.20
H16_RS05650	PF00085.20
H16_RS01505	PF00085.20
H16_RS08775	PF17991.1
H16_RS16605	PF13098.6
H16_RS11965	PF13098.6
H16_RS17235	PF13098.6
H16_RS13935	PF13098.6
H16_RS15815	PF13098.6
H16_RS01505	PF13098.6
H16_RS00775	PF13462.6
H16_RS30300	PF13462.6
H16_RS17235	PF13899.6
H16_RS06350	PF13899.6
H16_RS15815	PF13905.6
H16_RS11965	PF13905.6
H16_RS26145	PF13905.6
H16_RS08785	PF13905.6
H16_RS01505	PF13905.6
H16_RS17780	PF13905.6
H16_RS13935	PF13905.6
H16_RS06350	PF03190.15
H16_RS11310	PF02597.20
H16_RS01155	PF02597.20
H16_RS29940	PF02597.20
H16_RS02100	PF00585.18
H16_RS11320	PF14821.6
H16_RS15635	PF02926.17
H16_RS07795	PF02223.17
H16_RS13460	PF00303.19
H16_RS06080	PF09179.11
H16_RS06080	PF11734.8
H16_RS05205	PF00121.18
H16_RS02195	PF04280.15
H16_RS12605	PF06068.13
H16_RS02455	PF06068.13
H16_RS12225	PF06068.13
H16_RS24760	PF03219.14
H16_RS03105	PF18426.1
H16_RS03240	PF18426.1
H16_RS03110	PF18426.1
H16_RS03240	PF18443.1
H16_RS06875	PF14512.6
H16_RS25780	PF14512.6
H16_RS20580	PF14512.6
H16_RS04425	PF05154.16
H16_RS01165	PF02581.17
H16_RS17010	PF02581.17
PHG408	PF05621.11
H16_RS30810	PF05621.11
H16_RS25610	PF05621.11
H16_RS15215	PF05621.11
H16_RS11240	PF05621.11
H16_RS07300	PF05621.11
H16_RS10405	PF05621.11
PHG409	PF06527.11
PHG159	PF05717.13
PHG144	PF05717.13
PHG049	PF14706.6
H16_RS19965	PF14021.6
H16_RS03325	PF03459.17
H16_RS03780	PF08402.10
H16_RS27870	PF08402.10
H16_RS26730	PF08402.10
H16_RS28490	PF08402.10
H16_RS19270	PF08402.10
H16_RS21040	PF08402.10
H16_RS11630	PF08402.10
H16_RS12470	PF08402.10
H16_RS11180	PF12857.7
H16_RS14085	PF16331.5
H16_RS14095	PF04052.13
H16_RS19980	PF04052.13
H16_RS06535	PF10568.9
H16_RS08325	PF13103.6
H16_RS14100	PF13103.6
H16_RS12610	PF13103.6
H16_RS12610	PF03544.14
H16_RS14100	PF03544.14
H16_RS15780	PF03544.14
H16_RS22655	PF00593.24
H16_RS29180	PF00593.24
H16_RS28625	PF00593.24
H16_RS24260	PF00593.24
PHG126	PF00593.24
H16_RS15870	PF00593.24
H16_RS27115	PF00593.24
H16_RS31520	PF00593.24
H16_RS21265	PF00593.24
H16_RS29235	PF00593.24
H16_RS14815	PF00593.24
H16_RS00925	PF00593.24
H16_RS23955	PF00593.24
H16_RS26150	PF00593.24
H16_RS31045	PF00593.24
H16_RS29290	PF00593.24
PHG028	PF00593.24
H16_RS18495	PF01131.20
H16_RS07395	PF01028.20
H16_RS00015	PF01751.22
H16_RS18495	PF01751.22
H16_RS13285	PF01751.22
H16_RS13590	PF01751.22
H16_RS34280	PF01751.22
H16_RS13590	PF13155.6
H16_RS34280	PF13662.6
H16_RS13590	PF13662.6
H16_RS18495	PF13342.6
H16_RS13590	PF08275.11
H16_RS29225	PF15657.6
H16_RS02210	PF05724.11
H16_RS03900	PF05724.11
H16_RS10025	PF04536.14
H16_RS03625	PF04536.14
H16_RS03620	PF04536.14
H16_RS05145	PF02775.21
H16_RS11150	PF02775.21
H16_RS30930	PF02775.21
H16_RS20305	PF02775.21
H16_RS17950	PF02775.21
H16_RS28080	PF02775.21
H16_RS05530	PF02775.21
H16_RS22405	PF02775.21
